Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn
Region Hannover,A15-A34,W,4,0,06/11/2020 00:00,0,-9,0,4,1
Region Hannover,A15-A34,W,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,4,0,06/11/2020 00:00,0,-9,0,4,1
Region Hannover,A15-A34,W,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,3,0,06/11/2020 00:00,0,-9,0,3,1
Region Hannover,A15-A34,W,4,0,06/11/2020 00:00,0,-9,1,4,1
Region Hannover,A15-A34,W,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,33,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,20,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,08/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,1,0,08/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,2,0,08/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,9,0,08/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,W,1,0,09/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,1,0,09/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,2,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,19,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,10/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,10/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,4,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,W,3,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,W,1,0,01/11/2020 00:00,0,-9,0,1,1
Region Hannover,A00-A04,W,3,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,3,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,W,2,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,W,1,0,05/11/2020 00:00,0,-9,1,1,1
Region Hannover,A00-A04,W,2,0,05/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,W,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A00-A04,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,W,2,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,3,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,4,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,2,0,12/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,W,1,0,14/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,6,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,10,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,02/11/2020 00:00,0,-9,1,1,0
Region Hannover,A05-A14,M,1,0,03/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,M,7,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,5,0,04/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,05/11/2020 00:00,0,-9,1,1,1
Region Hannover,A05-A14,M,2,0,05/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,9,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,2,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,7,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,4,0,08/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,09/11/2020 00:00,0,-9,1,1,1
Region Hannover,A05-A14,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,6,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,10/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,M,5,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,2,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,6,0,11/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,M,14,0,12/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,6,0,13/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,M,5,0,14/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,unbekannt,1,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,unbekannt,1,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,unbekannt,1,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,unbekannt,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,unbekannt,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,unbekannt,1,0,13/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,2,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,2,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,02/11/2020 00:00,0,-9,1,1,0
Region Hannover,A05-A14,W,8,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,6,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,04/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,04/11/2020 00:00,0,-9,1,1,1
Region Hannover,A05-A14,W,4,0,04/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,2,0,05/11/2020 00:00,0,-9,0,2,1
Region Hannover,A05-A14,W,1,0,05/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,W,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,W,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,13,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,07/11/2020 00:00,0,-9,0,1,1
Region Hannover,A05-A14,W,1,0,07/11/2020 00:00,0,-9,1,1,1
Region Hannover,A05-A14,W,11,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,3,0,08/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,3,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,11,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,5,0,11/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,10,0,12/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A05-A14,W,8,0,13/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A05-A14,W,6,0,14/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,2,0,01/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,01/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,01/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,2,0,01/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,01/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,2,0,01/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,1,0,01/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,23,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,01/11/2020 00:00,0,-9,0,1,0
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,4,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,02/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,2,0,02/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,02/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,3,0,02/11/2020 00:00,0,-9,1,3,0
Region Hannover,A15-A34,M,39,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,2,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,19,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,3,0,04/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,04/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,M,16,0,04/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,2,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,05/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,2,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,05/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,3,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,16,0,05/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,06/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,2,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,06/11/2020 00:00,0,-9,0,2,1
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,5,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,M,9,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,3,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,39,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,5,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,5,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,14,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,08/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,M,9,0,08/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,09/11/2020 00:00,0,-9,1,1,1
Region Hannover,A15-A34,M,2,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,09/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,14,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,10/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,3,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,2,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,4,0,10/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,29,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,11/11/2020 00:00,0,-9,0,1,1
Region Hannover,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,3,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,27,0,11/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,43,0,12/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,M,31,0,13/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,M,33,0,14/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,4,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,3,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,2,0,04/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,unbekannt,1,0,06/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A15-A34,unbekannt,5,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,3,0,09/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,1,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,6,0,11/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,1,0,12/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,4,0,13/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A15-A34,unbekannt,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,M,1,0,03/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,M,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,M,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,M,3,0,06/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,2,0,08/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,09/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,3,0,10/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,2,0,01/11/2020 00:00,0,-9,0,2,0
LK Göttingen,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A60-A79,W,1,0,05/11/2020 00:00,0,-9,1,1,1
LK Göttingen,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,06/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,2,0,08/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,2,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,10/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A60-A79,W,2,0,14/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A80+,M,1,0,01/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,M,3,0,09/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A80+,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A80+,W,1,0,01/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A80+,W,1,0,01/11/2020 00:00,0,-9,0,1,0
LK Göttingen,A80+,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Göttingen,A80+,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,W,2,0,09/11/2020 00:00,0,-9,-9,0,0
LK Göttingen,A80+,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Göttingen,A80+,W,1,1,13/11/2020 00:00,0,0,-9,0,0
LK Göttingen,A80+,W,8,0,14/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,2,0,01/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,1,0,01/11/2020 00:00,0,-9,0,1,0
Region Hannover,A00-A04,M,1,0,02/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,M,1,0,02/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,M,1,0,03/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,2,0,04/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
Region Hannover,A00-A04,M,3,0,05/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,1,0,06/11/2020 00:00,0,-9,0,1,1
Region Hannover,A00-A04,M,1,0,06/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,3,0,07/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,3,0,08/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,3,0,10/11/2020 00:00,0,-9,-9,0,0
Region Hannover,A00-A04,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
